tweet,tokens,label
im sayin u bitch would hookup wit tha headless horseman cuz u think badass n shit u complain,"['im', 'sayin', 'u', 'bitch', 'would', 'hookup', 'wit', 'tha', 'headless', 'horseman', 'cuz', 'u', 'think', 'badass', 'n', 'shit', 'u', 'complain']",0
rock cock jam clam,"['rock', 'cock', 'jam', 'clam']",0
poll florida governor rick scott leading charlie crist five point,"['poll', 'florida', 'governor', 'rick', 'scott', 'leading', 'charlie', 'crist', 'five', 'point']",0
buy girl stuff twink as bitch,"['buy', 'girl', 'stuff', 'twink', 'as', 'bitch']",0
hun im quitting job going learn become psychic know youre thinking well yet im going,"['hun', 'im', 'quitting', 'job', 'going', 'learn', 'become', 'psychic', 'know', 'youre', 'thinking', 'well', 'yet', 'im', 'going']",0
charlie brown,"['charlie', 'brown']",0
thanks learned way ever wanted know bird,"['thanks', 'learned', 'way', 'ever', 'wanted', 'know', 'bird']",0
chael p suplexin motherfucker dome shit,"['chael', 'p', 'suplexin', 'motherfucker', 'dome', 'shit']",0
bitch like come fucking happened shaved bitch knew wassup,"['bitch', 'like', 'come', 'fucking', 'happened', 'shaved', 'bitch', 'knew', 'wassup']",0
dont tell bitch show bitch,"['dont', 'tell', 'bitch', 'show', 'bitch']",0
isnt tea anymore bitch peep everything still getting cheated something addin,"['isnt', 'tea', 'anymore', 'bitch', 'peep', 'everything', 'still', 'getting', 'cheated', 'something', 'addin']",0
tell girl calm shell act like kicked pussy,"['tell', 'girl', 'calm', 'shell', 'act', 'like', 'kicked', 'pussy']",0
whore slut cunt bitch nigga,"['whore', 'slut', 'cunt', 'bitch', 'nigga']",1
fucking hate ignorant as bitch,"['fucking', 'hate', 'ignorant', 'as', 'bitch']",0
give bitch inch rather nine,"['give', 'bitch', 'inch', 'rather', 'nine']",0
grab booty front nigga want grab booty front bitch want,"['grab', 'booty', 'front', 'nigga', 'want', 'grab', 'booty', 'front', 'bitch', 'want']",0
left prom camping first day cause youre bitch boy,"['left', 'prom', 'camping', 'first', 'day', 'cause', 'youre', 'bitch', 'boy']",0
hey jig even democrat reasontoexitanobamaspeech dems raci,"['hey', 'jig', 'even', 'democrat', 'reasontoexitanobamaspeech', 'dems', 'raci']",0
still live hope one day hot rich boy fall love even though im trash,"['still', 'live', 'hope', 'one', 'day', 'hot', 'rich', 'boy', 'fall', 'love', 'even', 'though', 'im', 'trash']",0
knife bitch,"['knife', 'bitch']",0
settle came first chicken egg egg laid bird chicken,"['settle', 'came', 'first', 'chicken', 'egg', 'egg', 'laid', 'bird', 'chicken']",0
jk im influence guy im graduated dare as bitch,"['jk', 'im', 'influence', 'guy', 'im', 'graduated', 'dare', 'as', 'bitch']",0
u steal glass haha stupid nigger,"['u', 'steal', 'glass', 'haha', 'stupid', 'nigger']",0
isnt privilege thrown around willynilly youve got ta earn right call bitch,"['isnt', 'privilege', 'thrown', 'around', 'willynilly', 'youve', 'got', 'ta', 'earn', 'right', 'call', 'bitch']",0
pm last night incitement translated murder father traveling whis family celebrate first nig,"['pm', 'last', 'night', 'incitement', 'translated', 'murder', 'father', 'traveling', 'whis', 'family', 'celebrate', 'first', 'nig']",0
here first look charlie cox matt murdock marvel netflix nycc,"['here', 'first', 'look', 'charlie', 'cox', 'matt', 'murdock', 'marvel', 'netflix', 'nycc']",0
person need three thing truly happy world someone love something something ho,"['person', 'need', 'three', 'thing', 'truly', 'happy', 'world', 'someone', 'love', 'something', 'something', 'ho']",0
look yall bitch child support keep getting pregnant as bitch,"['look', 'yall', 'bitch', 'child', 'support', 'keep', 'getting', 'pregnant', 'as', 'bitch']",0
hoe feel like photo didnt get enough favorite,"['hoe', 'feel', 'like', 'photo', 'didnt', 'get', 'enough', 'favorite']",0
oh goodness hate chinese people fucking zipperheads,"['oh', 'goodness', 'hate', 'chinese', 'people', 'fucking', 'zipperheads']",1
dis bitch jus blew high,"['dis', 'bitch', 'jus', 'blew', 'high']",0
sooo many classless hoesnot enough lady,"['sooo', 'many', 'classless', 'hoesnot', 'enough', 'lady']",0
know girl hoe instagram isnt private,"['know', 'girl', 'hoe', 'instagram', 'isnt', 'private']",0
better b manchurian candidate think abt bitch abt policy scream racism,"['better', 'b', 'manchurian', 'candidate', 'think', 'abt', 'bitch', 'abt', 'policy', 'scream', 'racism']",0
pussy,['pussy'],0
remember yankee boston crowd cheering usa instead yankee suck love baseba,"['remember', 'yankee', 'boston', 'crowd', 'cheering', 'usa', 'instead', 'yankee', 'suck', 'love', 'baseba']",0
youre secretly yankee fan youll admit day,"['youre', 'secretly', 'yankee', 'fan', 'youll', 'admit', 'day']",0
yankee winnnn,"['yankee', 'winnnn']",0
bae go talk hoe,"['bae', 'go', 'talk', 'hoe']",0
panera bottom bitch,"['panera', 'bottom', 'bitch']",0
big dream cause small goal shit bird,"['big', 'dream', 'cause', 'small', 'goal', 'shit', 'bird']",0
promise last thing wan na bitch sister front dont poke lion,"['promise', 'last', 'thing', 'wan', 'na', 'bitch', 'sister', 'front', 'dont', 'poke', 'lion']",0
twitpic reaction find love life selling pussysold pussy backpage,"['twitpic', 'reaction', 'find', 'love', 'life', 'selling', 'pussysold', 'pussy', 'backpage']",0
trash,['trash'],0
ceo tell daily show mentally retarded could work youre worth youre worth,"['ceo', 'tell', 'daily', 'show', 'mentally', 'retarded', 'could', 'work', 'youre', 'worth', 'youre', 'worth']",0
shout bitch dont dress half naked get man attention stay classy,"['shout', 'bitch', 'dont', 'dress', 'half', 'naked', 'get', 'man', 'attention', 'stay', 'classy']",0
ur mine obvious people gna hit u cause ur obviously attractive u flirt back problem bitch,"['ur', 'mine', 'obvious', 'people', 'gna', 'hit', 'u', 'cause', 'ur', 'obviously', 'attractive', 'u', 'flirt', 'back', 'problem', 'bitch']",0
im rich bitch,"['im', 'rich', 'bitch']",0
ao got bitch home scrolling ig like,"['ao', 'got', 'bitch', 'home', 'scrolling', 'ig', 'like']",0
favorite line far blind must suck cant ever asshole made ho,"['favorite', 'line', 'far', 'blind', 'must', 'suck', 'cant', 'ever', 'asshole', 'made', 'ho']",0
aw yall hoe hating girl look like dude,"['aw', 'yall', 'hoe', 'hating', 'girl', 'look', 'like', 'dude']",0
see bae retweet mention hoe,"['see', 'bae', 'retweet', 'mention', 'hoe']",0
girl logic say bye dont actually mean dont fucken say bye dumb bitch,"['girl', 'logic', 'say', 'bye', 'dont', 'actually', 'mean', 'dont', 'fucken', 'say', 'bye', 'dumb', 'bitch']",0
smoke good weed bad bitch,"['smoke', 'good', 'weed', 'bad', 'bitch']",0
wtf ling ling least calculate circumference threw as circle,"['wtf', 'ling', 'ling', 'least', 'calculate', 'circumference', 'threw', 'as', 'circle']",0
accept al icebucketchallenge challenge,"['accept', 'al', 'icebucketchallenge', 'challenge']",0
hoe thought cute thats kissed,"['hoe', 'thought', 'cute', 'thats', 'kissed']",0
wetin happen school behaving like pussy,"['wetin', 'happen', 'school', 'behaving', 'like', 'pussy']",0
ready new year new tweet bullshit come hoe last year chill fuck,"['ready', 'new', 'year', 'new', 'tweet', 'bullshit', 'come', 'hoe', 'last', 'year', 'chill', 'fuck']",0
true ride die bitch,"['true', 'ride', 'die', 'bitch']",0
stfu hoe im proud african american proud african american im proud white racist,"['stfu', 'hoe', 'im', 'proud', 'african', 'american', 'proud', 'african', 'american', 'im', 'proud', 'white', 'racist']",1
see people tweeting purge come city bitch purge aint tour,"['see', 'people', 'tweeting', 'purge', 'come', 'city', 'bitch', 'purge', 'aint', 'tour']",0
ann coulter admits fox news america negro problem crime tcot gettingreal,"['ann', 'coulter', 'admits', 'fox', 'news', 'america', 'negro', 'problem', 'crime', 'tcot', 'gettingreal']",1
girl didnt camp overnight buy iphone pee pee trash,"['girl', 'didnt', 'camp', 'overnight', 'buy', 'iphone', 'pee', 'pee', 'trash']",0
id go crazy animal like grabbed mama like aint going like bitch,"['id', 'go', 'crazy', 'animal', 'like', 'grabbed', 'mama', 'like', 'aint', 'going', 'like', 'bitch']",0
girl like u would probably eat pussy jasper,"['girl', 'like', 'u', 'would', 'probably', 'eat', 'pussy', 'jasper']",0
damn hate bitch like argue shit,"['damn', 'hate', 'bitch', 'like', 'argue', 'shit']",0
nigga really tried save bitch lol,"['nigga', 'really', 'tried', 'save', 'bitch', 'lol']",0
mother day n min yall bitch picked yall kid yo mama house u hr custody n instagram p,"['mother', 'day', 'n', 'min', 'yall', 'bitch', 'picked', 'yall', 'kid', 'yo', 'mama', 'house', 'u', 'hr', 'custody', 'n', 'instagram', 'p']",0
want crazy bitch loyal af,"['want', 'crazy', 'bitch', 'loyal', 'af']",0
ima eat pussy filthy,"['ima', 'eat', 'pussy', 'filthy']",0
yall hoe annoying,"['yall', 'hoe', 'annoying']",0
brought bad bitch good weed,"['brought', 'bad', 'bitch', 'good', 'weed']",0
damn got bitch kanye voice,"['damn', 'got', 'bitch', 'kanye', 'voice']",0
cant worried bout bitch cause bitch could somewhere sucking dick,"['cant', 'worried', 'bout', 'bitch', 'cause', 'bitch', 'could', 'somewhere', 'sucking', 'dick']",0
wont love cant love unless pussy got super power,"['wont', 'love', 'cant', 'love', 'unless', 'pussy', 'got', 'super', 'power']",0
crazy female cheat wrong shes every type hoe guy cheat there justific,"['crazy', 'female', 'cheat', 'wrong', 'shes', 'every', 'type', 'hoe', 'guy', 'cheat', 'there', 'justific']",0
youre biggest cunt know,"['youre', 'biggest', 'cunt', 'know']",0
stacys mom doesnt shit going twitter bitch,"['stacys', 'mom', 'doesnt', 'shit', 'going', 'twitter', 'bitch']",0
annoying im gon na vomit annoyance bc little bitch,"['annoying', 'im', 'gon', 'na', 'vomit', 'annoyance', 'bc', 'little', 'bitch']",0
bitch acting different buuut cool,"['bitch', 'acting', 'different', 'buuut', 'cool']",0
bitch spread rumor,"['bitch', 'spread', 'rumor']",0
hoe like im virgin,"['hoe', 'like', 'im', 'virgin']",0
kim kardashian making million app purchase game call dumb bitch shes damn gen,"['kim', 'kardashian', 'making', 'million', 'app', 'purchase', 'game', 'call', 'dumb', 'bitch', 'shes', 'damn', 'gen']",0
maybe nobody like youre bitch,"['maybe', 'nobody', 'like', 'youre', 'bitch']",0
stole shit little niglet,"['stole', 'shit', 'little', 'niglet']",0
swear yung nigga use wan na heartbreak kid shawn micheals razor ramon bitch,"['swear', 'yung', 'nigga', 'use', 'wan', 'na', 'heartbreak', 'kid', 'shawn', 'micheals', 'razor', 'ramon', 'bitch']",0
cant stand around ghetto girl,"['cant', 'stand', 'around', 'ghetto', 'girl']",0
bitch need get life,"['bitch', 'need', 'get', 'life']",0
im tall big booty bitch wtf lol,"['im', 'tall', 'big', 'booty', 'bitch', 'wtf', 'lol']",0
bruno still bitch lol,"['bruno', 'still', 'bitch', 'lol']",0
im loud outgoing bitch lol,"['im', 'loud', 'outgoing', 'bitch', 'lol']",0
first need pussy tonight,"['first', 'need', 'pussy', 'tonight']",0
soup much better enough cracker crumble make casserole,"['soup', 'much', 'better', 'enough', 'cracker', 'crumble', 'make', 'casserole']",0
first fuck bitch click claim,"['first', 'fuck', 'bitch', 'click', 'claim']",0
tell ya business ah bitch cant trust ya,"['tell', 'ya', 'business', 'ah', 'bitch', 'cant', 'trust', 'ya']",0
lastnight halloweencostume hoe thats work outfit,"['lastnight', 'halloweencostume', 'hoe', 'thats', 'work', 'outfit']",0
there one way skin monkey barack bushmeat obama,"['there', 'one', 'way', 'skin', 'monkey', 'barack', 'bushmeat', 'obama']",0
would u bitch stair,"['would', 'u', 'bitch', 'stair']",0
unfortunate everyone think im bitch even meet chronicbitchface sorryimscary,"['unfortunate', 'everyone', 'think', 'im', 'bitch', 'even', 'meet', 'chronicbitchface', 'sorryimscary']",0
wow according tweet obama must uncle tom,"['wow', 'according', 'tweet', 'obama', 'must', 'uncle', 'tom']",0
day clear skin day im happiest cockiest bitch alive,"['day', 'clear', 'skin', 'day', 'im', 'happiest', 'cockiest', 'bitch', 'alive']",0
soul mate probably ho around corner,"['soul', 'mate', 'probably', 'ho', 'around', 'corner']",0
wheres girl could pack bowl know u hoe quit playing,"['wheres', 'girl', 'could', 'pack', 'bowl', 'know', 'u', 'hoe', 'quit', 'playing']",0
niqqas talk bitch day,"['niqqas', 'talk', 'bitch', 'day']",0
rick james aint even slap bitch hard,"['rick', 'james', 'aint', 'even', 'slap', 'bitch', 'hard']",0
spotted looming yellow crown tonight truedetective,"['spotted', 'looming', 'yellow', 'crown', 'tonight', 'truedetective']",0
charlie sheen engaged porn star cant one thinking lot better,"['charlie', 'sheen', 'engaged', 'porn', 'star', 'cant', 'one', 'thinking', 'lot', 'better']",0
yesterday caged bird sang blue rip mayaangelou,"['yesterday', 'caged', 'bird', 'sang', 'blue', 'rip', 'mayaangelou']",0
bird arent meant caged,"['bird', 'arent', 'meant', 'caged']",0
lol response bitch like pregnant,"['lol', 'response', 'bitch', 'like', 'pregnant']",0
legendary year speaking year pussy phenomenal,"['legendary', 'year', 'speaking', 'year', 'pussy', 'phenomenal']",0
hoe want belvita,"['hoe', 'want', 'belvita']",0
dear god make bird fly far far far away,"['dear', 'god', 'make', 'bird', 'fly', 'far', 'far', 'far', 'away']",0
preferring barefoot make basic bitch sign get free mason jar,"['preferring', 'barefoot', 'make', 'basic', 'bitch', 'sign', 'get', 'free', 'mason', 'jar']",0
tell chickfila cashier thank bitch dont say pleasure,"['tell', 'chickfila', 'cashier', 'thank', 'bitch', 'dont', 'say', 'pleasure']",0
raven symones hair like im colored im american,"['raven', 'symones', 'hair', 'like', 'im', 'colored', 'im', 'american']",0
might called second summer song minute trash,"['might', 'called', 'second', 'summer', 'song', 'minute', 'trash']",0
listen beautiful bitch im fuck truth,"['listen', 'beautiful', 'bitch', 'im', 'fuck', 'truth']",0
yankee draft room huge picture greg campbell message makeup looking,"['yankee', 'draft', 'room', 'huge', 'picture', 'greg', 'campbell', 'message', 'makeup', 'looking']",0
run differentialsmets yankee,"['run', 'differentialsmets', 'yankee']",0
yankee four straight shane greene start speaks stability season starter emergen,"['yankee', 'four', 'straight', 'shane', 'greene', 'start', 'speaks', 'stability', 'season', 'starter', 'emergen']",0
bitch aint real,"['bitch', 'aint', 'real']",0
mcm bc tomorrow month fuck everyone said wouldnt last proved bitch wrong,"['mcm', 'bc', 'tomorrow', 'month', 'fuck', 'everyone', 'said', 'wouldnt', 'last', 'proved', 'bitch', 'wrong']",0
fag miss like crazy,"['fag', 'miss', 'like', 'crazy']",0
ocho approaching bitch,"['ocho', 'approaching', 'bitch']",0
people focus skin tone dating someone fucking retarded brainwashed,"['people', 'focus', 'skin', 'tone', 'dating', 'someone', 'fucking', 'retarded', 'brainwashed']",0
man robin thicke black tv trying get pussy back,"['man', 'robin', 'thicke', 'black', 'tv', 'trying', 'get', 'pussy', 'back']",0
idc yall bitch yo,"['idc', 'yall', 'bitch', 'yo']",0
im laughing hard lay unloyalist ho plea,"['im', 'laughing', 'hard', 'lay', 'unloyalist', 'ho', 'plea']",0
republican rick scott reelected flgov defeating democrat charlie crist,"['republican', 'rick', 'scott', 'reelected', 'flgov', 'defeating', 'democrat', 'charlie', 'crist']",0
tha bad bitch need go concert bham tonight,"['tha', 'bad', 'bitch', 'need', 'go', 'concert', 'bham', 'tonight']",0
im little teapot short irish artist year amas emabiggestfansd,"['im', 'little', 'teapot', 'short', 'irish', 'artist', 'year', 'amas', 'emabiggestfansd']",0
bitch said lie much bitch aint worth telling truth,"['bitch', 'said', 'lie', 'much', 'bitch', 'aint', 'worth', 'telling', 'truth']",0
tbh left hoe alone,"['tbh', 'left', 'hoe', 'alone']",0
bitch spread rumor,"['bitch', 'spread', 'rumor']",0
gave bitch something mad,"['gave', 'bitch', 'something', 'mad']",0
hatin hoe comin like im finna save aintnobread bitch u better get get,"['hatin', 'hoe', 'comin', 'like', 'im', 'finna', 'save', 'aintnobread', 'bitch', 'u', 'better', 'get', 'get']",0
monkey see monkey hoe,"['monkey', 'see', 'monkey', 'hoe']",0
hate dumb bitch,"['hate', 'dumb', 'bitch']",0
pussy pussy,"['pussy', 'pussy']",0
bitch didnt feed asked buy burger lmfaoooooo,"['bitch', 'didnt', 'feed', 'asked', 'buy', 'burger', 'lmfaoooooo']",0
bitch coming,"['bitch', 'coming']",0
thats fucked bitch fw talk hoe claim dont fw funny,"['thats', 'fucked', 'bitch', 'fw', 'talk', 'hoe', 'claim', 'dont', 'fw', 'funny']",0
lol bitch run ya band know im dumbi hate broke bitch hate em,"['lol', 'bitch', 'run', 'ya', 'band', 'know', 'im', 'dumbi', 'hate', 'broke', 'bitch', 'hate', 'em']",0
bitch fail realize nigga dont really moving still fucking bitch,"['bitch', 'fail', 'realize', 'nigga', 'dont', 'really', 'moving', 'still', 'fucking', 'bitch']",0
hey dont call bitch,"['hey', 'dont', 'call', 'bitch']",0
word jac cant save every hoe got let hurt,"['word', 'jac', 'cant', 'save', 'every', 'hoe', 'got', 'let', 'hurt']",0
get hoe lol,"['get', 'hoe', 'lol']",0
dont message number tell text im bitch lol,"['dont', 'message', 'number', 'tell', 'text', 'im', 'bitch', 'lol']",0
favorite childhood memory mom found stash xanax slightly le bitch exactly one,"['favorite', 'childhood', 'memory', 'mom', 'found', 'stash', 'xanax', 'slightly', 'le', 'bitch', 'exactly', 'one']",0
led christmas decor light ft led fairy string light outdoorindoor,"['led', 'christmas', 'decor', 'light', 'ft', 'led', 'fairy', 'string', 'light', 'outdoorindoor']",0
sweet treat lunch today raspberry gelato ginjuice sorbet brownie gelato gelatocart thursday cant wait,"['sweet', 'treat', 'lunch', 'today', 'raspberry', 'gelato', 'ginjuice', 'sorbet', 'brownie', 'gelato', 'gelatocart', 'thursday', 'cant', 'wait']",0
